Review #,Brand,Variety,Style,Country,Stars,Top Ten,Review
621.0,Ottogi,Jin Ramen Big Bowl Hot,Bowl,Korea South,3.5,,621.0
620.0,Vifon,Phu Gia Bamboo Shoot Artificial Pork Bean Thread,Pack,Vietnam,1.25,,620.0
619.0,Yamamoto,Ponpoko Tempura Udon,Bowl,Japan,4.75,,619.0
618.0,Pulmuone,Cold Noodles By Dad,Pack,Korea South,2.75,,618.0
617.0,Nissin,Demae Iccho Sesame Oil Chicken Macaroni,Pack,Japan,3.75,,617.0
616.0,Maggi,2 Minute Noodles Thrillin Curry,Pack,India,2.0,,616.0
615.0,Yamamori,Tom Yam Prawn,Pack,Japan,4.5,,615.0
614.0,Fuku,Superior Soup Rice Noodle,Pack,Hong Kong,2.5,,614.0
613.0,Saigon Ve Wong,Kung Fu Artificial Pork Flavor,Bowl,Vietnam,3.0,,613.0
612.0,Maruchan,Yakisoba Spicy Chicken,Tray,United States,1.75,,612.0
611.0,Batchelors,Super Noodles Low Fat Sweet Thai Chilli,Pack,United Kingdom,2.0,,611.0
610.0,Wei Wei,A Series Artificial Chicken,Pack,Taiwan,3.25,,610.0
609.0,Wei Wei,A Series Artificial Hot Beef,Pack,Taiwan,3.75,,609.0
608.0,Koka,Spicy Black Pepper,Pack,Singapore,5.0,,608.0
607.0,Pot Noodle,Beef Tomato,Cup,United Kingdom,1.5,,607.0
606.0,Six Fortune,Udong,Pack,Korea South,4.0,,606.0
605.0,Little Cook,Artificial Onion,Cup,Thailand,3.5,,605.0
604.0,Batchelors,Super Noodles Low Fat Chicken Herb,Pack,United Kingdom,2.0,,604.0
603.0,Wei Lih,Goog Good Eat Super Ramen Hot Chili,Pack,Taiwan,3.75,,603.0
602.0,Nongshim,Oolongmen Artificial Seafood,Cup,Korea South,3.5,,602.0
601.0,Wei Chuan,Tomato Vegetables,Pack,Taiwan,4.0,,601.0
600.0,Maruchan,Ramen Noodle Soup Beef,Pack,United States,3.25,,600.0
599.0,Lucky Me!,Pancit Canton Extra Hot Chili,Pack,Philippines,4.0,,599.0
598.0,Little Cook,Vegetarian,Cup,Thailand,3.25,,598.0
597.0,Batchelors,Super Noodles Sweet  Sour,Pack,United Kingdom,3.5,,597.0
596.0,Thai Kitchen,Lemongrass Chili Rice Noodle,Pack,United States,1.5,,596.0
595.0,Thai Kitchen,Spring Onion Rice Noodle,Pack,United States,3.75,,595.0
594.0,Haioreum,Asian Style Noodles Seafood,Bowl,Korea South,3.5,,594.0
593.0,Nongshim,Chapagetti Chajang,Pack,Korea South,4.0,,593.0
592.0,Batchelors,Super Noodles Mild Curry,Pack,United Kingdom,3.25,,592.0
591.0,Batchelors,Super Noodles To Go Chinese Space Rib,Bowl,United Kingdom,2.5,,591.0
590.0,Mama,Chand Clear Soup,Bowl,Thailand,3.5,,590.0
589.0,Vifon,South Korean Style Kim Chee,Bowl,Vietnam,4.25,,589.0
588.0,Vifon,Tu Quy Pork,Pack,Vietnam,2.75,,588.0
587.0,Sunlight,Steam Vermicelli,Pack,Taiwan,2.1,,587.0
586.0,Vedan,Bah Kut Tea Noodle For Vegetarians,Pack,Taiwan,3.25,,586.0
585.0,Ve Wong,Artificial Onion Flavor Bean Thread,Bowl,Taiwan,1.5,,585.0
584.0,Baijia,Single Noble Black Bone Chicken Sweet Potato Thread,Cup,China,0.0,,584.0
583.0,Vifon,Phu Gia Cua Crab Bean Thread,Pack,Vietnam,2.25,,583.0
582.0,Koyo,Tofu  Miso,Pack,United States,2.5,,582.0
581.0,Koyo,Mushroom,Pack,United States,2.75,,581.0
580.0,Baijia,Hot  Sour Casserole Stewed Rice Noodle,Pack,China,0.0,,580.0
579.0,Baijia,Sichuan Pickled Sweet Potato Thread,Pack,China,1.75,,579.0
578.0,Nongshim,Shin Ramyun Black,Pack,Korea South,4.75,,578.0
577.0,Pot Noodle,Chinese Chow Mein,Cup,United Kingdom,3.0,,577.0
576.0,Menraku,Tempura Soba,Bowl,Japan,3.75,,576.0
575.0,Batchelors,Super Noodles Barbecue Beef,Pack,United Kingdom,3.5,,575.0
574.0,Maggi,2 Minute Noodles Tricky Tomato,Pack,India,3.75,,574.0
573.0,Noah Foods,Phoya Chicken,Bowl,Vietnam,2.0,,573.0
572.0,Maruchan,Yakisoba Tomato Basil,Tray,United States,3.0,,572.0
571.0,Shirakiku,Japanese Style Tokusen Sio,Pack,Japan,3.25,,571.0
570.0,O Sung,Keopnurungji Rice Snack,Cup,Korea South,2.5,,570.0
569.0,Saigon Ve Wong,Kung Fu Suc Song Artificial Pork,Bowl,Vietnam,3.0,,569.0
568.0,Paldo,Gomtang,Cup,Korea South,4.0,,568.0
567.0,Goku Uma,Soy Sauce,Bowl,Japan,3.5,,567.0
566.0,Foodmon,Dj Doc Jjolmyeon,Bowl,Korea South,5.0,,566.0
565.0,Batchelors,Super Noodles To Go Curry,Bowl,United Kingdom,4.0,,565.0
564.0,Uni-President,One More Cup Kimchi,Cup,Taiwan,3.75,,564.0
563.0,Yum Yum,Duck,Pack,Thailand,3.25,,563.0
562.0,Batchelors,Super Noodles Bacon,Pack,United Kingdom,4.25,,562.0
561.0,Sahmyook,Vegetable,Pack,Korea South,3.25,,561.0
560.0,Myojo,Ippeichan Soy Sauce,Bowl,Japan,4.0,,560.0
559.0,Wai Wai,Quick Tom Yum Shrimp,Cup,Thailand,3.0,,559.0
558.0,Long Kow,Crystal Noodles Vegetables,Bowl,China,1.5,,558.0
557.0,Batchelors,Super Noodles Souther Fried Chicken,Pack,United Kingdom,3.75,,557.0
556.0,Mi Sedaap,Mi Goreng Perisa Asli,Pack,Indonesia,4.75,,556.0
555.0,Batchelors,Super Noodles Chinese Chow Mein,Pack,United Kingdom,2.75,,555.0
554.0,Yum Yum,Shrimp Tom Yum Flavor,Pack,Thailand,3.5,,554.0
553.0,Samyang,60 Ingredients,Cup,Korea South,2.75,,553.0
552.0,Super Bihun,Kuah Rasa Baso Sapi Rice Noodles,Pack,Indonesia,3.0,,552.0
551.0,Batchelors,Super Noodles Chicken,Pack,United Kingdom,3.25,,551.0
550.0,Nissin,Taisho Fried Noodle Yakisoba,Pack,Japan,4.25,,550.0
549.0,Mi Sedaap,Supreme Soto,Pack,Indonesia,4.0,,549.0
548.0,Pot Noodle,Original Curry,Cup,United Kingdom,3.75,,548.0
547.0,Lucky Me!,Pancit Canton Sweet Spicy,Pack,Philippines,5.0,,547.0
546.0,Yum Yum,Vegetable,Pack,Thailand,3.5,,546.0
545.0,Golden Wheat,South Korean Style Spicy Beef,Pack,China,3.5,,545.0
544.0,Unox,Good Noodles Chicken,Pack,Holland,3.5,,544.0
543.0,Menraku,Curry Udon,Bowl,Japan,4.75,,543.0
542.0,Mi Sedaap,Mi Supartificial Chicken Special,Pack,Indonesia,3.0,,542.0
541.0,Yum Yum,Chicken,Pack,Thailand,3.5,,541.0
540.0,Nissin,Top Ramen Chicken,Pack,United States,3.25,,540.0
539.0,Nissin,Demae Ramen Chicken,Pack,Japan,3.0,,539.0
538.0,Lucky Me!,Lomi Seafood Vegetable,Pack,Philippines,0.5,,538.0
537.0,Mama,Pad Kee Mao Drunken,Pack,Thailand,2.0,,537.0
536.0,Ottogi,Yeul Ramyun,Pack,Korea South,4.25,,536.0
535.0,Wai Wai,Chicken Flavor,Pack,Thailand,0.9,,535.0
534.0,Mama,Pho Ga,Pack,Thailand,3.1,,534.0
533.0,Paldo,Gomtang,Pack,Korea South,4.75,,533.0
532.0,Doll,Spicy Tomkotsu,Pack,Hong Kong,4.25,,532.0
531.0,Yum Yum,Beef,Pack,Thailand,3.25,,531.0
530.0,Mee Jang,Artificial Shrimp Tom Yum,Bowl,Thailand,3.5,,530.0
529.0,Sapporo Ichiban,Hot Spicy Chicken,Pack,United States,2.0,,529.0
528.0,Unox,Good Noodles Vegetable,Pack,Holland,3.75,,528.0
527.0,Little Cook,Wheat Gluten Stewed Duck Flavoured,Bowl,Thailand,2.75,,527.0
526.0,Annie Chun'S,Soy Ginger Ramen,Pack,United States,1.5,,526.0
525.0,Jml,Artificial Spicy Hot Beef,Pack,China,3.75,,525.0
524.0,Nissin,Cup Noodles Spicy Seafood,Cup,Hong Kong,3.75,,524.0
523.0,Dragonfly,Artificial Hot  Sour Shrimp,Bowl,China,4.5,,523.0
522.0,Samyang,Hot Beef,Pack,Korea South,4.25,,522.0
521.0,Menraku,Soy Sauce,Bowl,Japan,4.25,,521.0
520.0,Nan Hsing,Vegetarian Rice Noodles,Bowl,Taiwan,0.25,,520.0
519.0,Snapdragon,Beijing Vegetable Rice Noodle,Cup,Singapore,2.0,,519.0
518.0,Dragonfly,Artificial Chicken,Bowl,China,4.5,,518.0
517.0,Thai Kitchen,Thai Ginger Rice Noodle,Pack,United States,4.25,,517.0
516.0,Wang,Champong Spicy Seafood,Bowl,Korea South,3.5,,516.0
515.0,Tradition,Imitation Beef,Cup,United States,2.5,,515.0
514.0,Shirakiku,Sanukiya Fresh Spicy Ramen,Bowl,Japan,3.0,,514.0
513.0,Dragonfly,Artificial Onion,Bowl,China,4.0,,513.0
512.0,Paldo,Big Bowl Noodle,Bowl,Korea South,3.75,,512.0
511.0,Menraku,Miso,Bowl,Japan,2.75,,511.0
510.0,Snapdragon,South Korean Kimchi Rice Noodle,Cup,Singapore,3.75,,510.0
509.0,Ve Wong,Kung Fu Shrimp,Bowl,Taiwan,4.0,,509.0
508.0,Samyang,Beef,Cup,Korea South,3.75,,508.0
507.0,Dragonfly,Artificial Seafood,Bowl,China,3.75,,507.0
506.0,Nongshim,Oolongmen Beef,Cup,Korea South,2.5,,506.0
505.0,Jml,Artificial Spicy Beef,Pack,China,3.5,,505.0
504.0,Knorr,Pizza,Pack,Pakistan,3.0,,504.0
503.0,Greenoodle,Miso,Pack,Thailand,1.0,,503.0
502.0,Sunlee,Beef Rice Stick,Bowl,Thailand,2.0,,502.0
501.0,Nongshim,Neoguri Mild,Pack,Korea South,3.25,,501.0
500.0,Mexi-Ramen,Soupless Ramen Shallot Teriyaki,Pack,United States,2.5,,500.0
499.0,Dragonfly,Artificial Beef,Bowl,China,4.75,,499.0
498.0,Hsin Tung Yang,Tiny Noodle With Oyster Flavor,Pack,Taiwan,0.0,,498.0
497.0,Nissin,Demae Iccho Seafood  Abalone Macaroni,Pack,Japan,4.0,,497.0
496.0,Maruchan,Yakisoba Shrimp,Tray,United States,2.75,,496.0
495.0,Ottogi,Jin Ramen Mild,Pack,Korea South,3.25,,495.0
494.0,Snapdragon,Tomato Seafood Rice Noodle,Cup,Singapore,3.5,,494.0
493.0,Pulmuone,Fresh Ramen Spicy,Pack,Korea South,3.0,,493.0
492.0,Noah Foods,Phoya Rice Noodles Beef,Bowl,Vietnam,2.75,,492.0
491.0,Jml,Artificial Stew Beef,Pack,China,3.75,,491.0
490.0,Foodmon,Dj Doc Instant Rice Ramen Topokki,Bowl,Korea South,5.0,,490.0
489.0,Jml,Stew Pork,Pack,China,3.25,,489.0
488.0,Kailo,Big Bowl Crab,Bowl,Hong Kong,3.5,,488.0
487.0,Kailo,Big Bowl Artificial Chicken,Bowl,Hong Kong,2.75,,487.0
486.0,Kamfen,Japanese Udon Lobster Scallop,Pack,China,3.0,,486.0
485.0,Ottogi,Hot  Spicy Ramen,Cup,Korea South,3.0,,485.0
484.0,Ottogi,Bekse Curry Myon,Cup,Korea South,4.25,,484.0
483.0,Itomen,Yellow Buckwheat,Bowl,Japan,4.5,,483.0
482.0,Menraku,Shio,Bowl,Japan,4.5,,482.0
481.0,Thai Kitchen,Roasted Garlic Rice Noodle,Bowl,United States,3.75,,481.0
480.0,Thai Kitchen,Mushroom Rice Noodle,Bowl,United States,3.25,,480.0
479.0,Nongshim,Potato Noodle Soup,Pack,Korea South,3.75,,479.0
478.0,Vedan,Mushroom  Artificial Cuttlefish,Pack,Taiwan,1.75,,478.0
477.0,Mr. Udon,Malaysian Beef Udon,Pack,Korea South,3.0,,477.0
476.0,Annie Chun'S,Teriyaki Noodle,Bowl,United States,1.75,,476.0
475.0,Gefen,Vegetable,Pack,United States,3.25,,475.0
474.0,Saigon Ve Wong,Kung Fu Rice Noodle Shrimp Crab,Bowl,Vietnam,3.75,,474.0
473.0,Myojo,Ramendesse Miso Soybean Paste,Bowl,Japan,4.5,,473.0
472.0,Thai Kitchen,Spring Onion Rice Noodle,Bowl,United States,3.75,,472.0
471.0,Koyo,Lemongrass Ginger,Pack,United States,1.5,,471.0
470.0,Maruchan,Ramen Noodle Soup Chicken Mushroom,Pack,United States,3.25,,470.0
469.0,Gefen,Chicken,Pack,United States,3.5,,469.0
468.0,Paldo,Snack Noodle Slightly Hot,Pack,Korea South,3.75,,468.0
467.0,Vifon,Tu Quy Sour Spicy Shrimp,Pack,Vietnam,1.75,,467.0
466.0,Saigon Ve Wong,Kung Fu Rice Noodle Artificial Beef,Bowl,Vietnam,3.5,,466.0
465.0,Nissin,Souper Meal Picante Shrimp Hot Spicy,Bowl,United States,2.75,,465.0
464.0,Mama,Vegetable,Pack,Thailand,3.25,,464.0
463.0,Ottogi,Ppushu Ppushu Barbecue,Pack,Korea South,3.0,,463.0
462.0,Nissin,Top Ramen Shrimp,Pack,United States,3.5,,462.0
461.0,Samyang,Sutah Hot Spicy Beef,Pack,Korea South,3.5,,461.0
460.0,Menraku,Tempura Udon,Bowl,Japan,5.0,,460.0
459.0,Gefen,Imitation Chicken Vegetarian,Pack,United States,3.0,,459.0
458.0,Ve Wong,Kung Fu Artificial Beef Rice Noodle,Bowl,Taiwan,3.75,,458.0
457.0,Ibumie,Harmee Mee Goreng Prawn,Pack,Malaysia,4.5,,457.0
456.0,Ve Wong,Kung Fu Artificial Szechuan Pork,Bowl,Taiwan,3.75,,456.0
455.0,Baijia,Single Noble Pickled Radish  Duck,Cup,China,0.25,,455.0
454.0,Koyo,Asian Vegetable,Pack,United States,1.5,,454.0
453.0,Nongshim,Bowl Noodle Savory Chicken,Bowl,United States,3.25,,453.0
452.0,Myojo,Hyoubanya No Chukasoba Soy Sauce,Pack,Japan,4.0,,452.0
451.0,Myojo,Ippeichan Soybean Paste,Bowl,Japan,4.0,,451.0
450.0,Ottogi,Ppushu Ppushu Tteobokki,Pack,Korea South,3.25,,450.0
449.0,Wu Mu,Beef Flavor Ramen,Pack,Taiwan,4.25,,449.0
448.0,Ve Wong,Kung Fu Artificial Sesame Chicken,Bowl,Taiwan,3.75,,448.0
447.0,Ve Wong,Little Prince Bacon,Pack,Vietnam,4.75,,447.0
446.0,Sao Tao,Noodle King Hong Koing Style Wonton,Bowl,Hong Kong,2.25,,446.0
445.0,Inoodle,Taiwan Style Chow Mein,Pack,Taiwan,2.25,,445.0
444.0,Mr. Udon,Chicken,Pack,Korea South,3.25,,444.0
443.0,Lucky Me!,Nrich Chicken Tinola,Pack,Philippines,4.0,,443.0
442.0,Nongshim,Kalguksoo,Pack,Korea South,4.5,,442.0
441.0,Ottogi,Spice Seafood,Pack,Korea South,3.75,,441.0
440.0,Maruchan,Instant Lunch Hot Spicy Beef,Cup,United States,2.75,,440.0
439.0,Little Cook,Tom Yum Seafood Creamy,Bowl,Thailand,3.0,,439.0
438.0,Samyang,Beef,Bowl,Korea South,3.75,,438.0
437.0,Nongshim,Big Bowl Spicy Kimchi,Bowl,Korea South,3.25,,437.0
436.0,Unif,Artificial Beef With Sauerkraut,Bowl,Taiwan,3.75,,436.0
435.0,Mi Sedaap,Mie Sambal Goreng,Pack,Indonesia,4.25,,435.0
434.0,Mi Sedaap,Kari Spesial,Pack,Indonesia,4.5,,434.0
433.0,Lucky Me!,Supreme Bulalo,Bowl,Philippines,3.25,,433.0
432.0,Ve Wong,Instant Bean Thread Seafood,Bowl,Taiwan,2.5,,432.0
431.0,Unif / Tung-I,Chinese Onion Rice Noodle,Pack,Taiwan,2.75,,431.0
430.0,Quickchow,Pancit Canton Toyo Mansi,Pack,Philippines,5.0,,430.0
429.0,Quickchow,Chicken Mami,Pack,Philippines,3.75,,429.0
428.0,Kamfen,E Menm Chicken,Unknown,China,3.75,,428.0
427.0,Koka,Mi Hai Cua Crab Flavor,Pack,Singapore,5.0,,427.0
426.0,Vifon,Tu Quy Chicken,Pack,Vietnam,3.0,,426.0
425.0,Chikara,Shrimp Udon,Pack,United States,4.5,,425.0
424.0,Q,Noodle With Sesame Sauce,Pack,Taiwan,3.25,,424.0
423.0,Noodle Time,Shin Cup,Cup,Korea South,3.0,,423.0
422.0,Vifon,Mi Lau Thai Thai Stle,Bowl,Vietnam,4.0,,422.0
421.0,Myojo,Kakesoba Desse Soy Sauce,Bowl,Japan,2.75,,421.0
420.0,Sapporo Ichiban,Beef Flavorc,Cup,United States,3.5,,420.0
419.0,Myojo,Ramen Desse Shio,Bowl,Japan,4.25,,419.0
418.0,Inoodle,Udon Noodle Soup Oriental,Pack,Taiwan,3.75,,418.0
417.0,Vifon,Tu Quy Spicy Beef,Pack,Vietnam,3.5,,417.0
416.0,Sapporo Ichiban,Chicken Flavor,Cup,United States,3.75,,416.0
415.0,Ve Wong,Artificial Classic Beef,Bowl,Taiwan,3.75,,415.0
414.0,Doll,Artificial Beef Flavor,Pack,Hong Kong,2.5,,414.0
413.0,Souper,Alimentary Paste Chow Mein,Pack,Taiwan,4.25,,413.0
412.0,Maruchan,Midori No Tanuki,Bowl,Japan,4.125,,412.0
411.0,Sunlee,Crab Vermicelli,Bowl,Thailand,3.25,,411.0
410.0,Lucky Me!,Instant Bulalo Bone Marrow,Pack,Philippines,3.75,,410.0
409.0,Payless,Instant Mami Chicken,Pack,Philippines,4.0,,409.0
408.0,Gomex,3 Mien Mi Tom Chua Cay Hot Sour Shrimp,Pack,Vietnam,2.25,,408.0
407.0,Ottogi,Snack Ramyon,Cup,Korea South,3.5,,407.0
406.0,Vifon,Asian Style Instant Noodles Beef,Pack,Vietnam,3.75,,406.0
405.0,Ibumie,Harmee Prawn,Pack,Malaysia,3.25,,405.0
404.0,Vina Acecook,Hao Hao Sate Onion,Pack,Vietnam,3.75,,404.0
403.0,Maruchan,Instant Lunch Lime Flavor With Shrimp,Cup,United States,2.25,,403.0
402.0,Sao Tao,Noodle King Scallop Thick,Bowl,Hong Kong,3.0,,402.0
401.0,Myojo,Suudon Desse Soy Sauce,Bowl,Japan,4.25,,401.0
400.0,Nissin,Cup Noodles Seafood Curry,Cup,Hong Kong,4.25,,400.0
399.0,Paldo,Spicy Seafood,Cup,Korea South,3.75,,399.0
398.0,Paldo,Bowl Noodle Beef With Vegetables,Bowl,Korea South,3.75,,398.0
397.0,Quickchow,Quickie Mami La Paz Batchoy,Cup,Philippines,3.0,,397.0
396.0,Vina Acecook,Bestcook Hot Spicy Tom Yum Shrimp,Bowl,Vietnam,4.25,,396.0
395.0,Ottogi,Jin Ramen Mild,Cup,Korea South,3.0,,395.0
394.0,Paldo,Hwa Cup Hot Spicy,Cup,Korea South,3.5,,394.0
393.0,Kamfen,Dried Mix Noodles Xo Sauce,Tray,China,2.0,,393.0
392.0,Nissin,Yakisoba Noodles Karashi,Tray,Japan,5.0,,392.0
391.0,Myojo,Hyoubanya No Chukasoba Oriental,Pack,Japan,4.25,,391.0
390.0,Menraku,Curry Soba,Bowl,Japan,4.0,,390.0
389.0,Mama,Vegetarian Tom Yum,Pack,Thailand,2.75,,389.0
388.0,Maruchan,Instant Lunch Cheddar Cheese,Cup,United States,2.75,,388.0
387.0,Nissin,Bowl Noodles Rich  Savory Beef,Bowl,United States,3.75,,387.0
386.0,Us Canning,Fu Chang Chinese Noodle Company Pork Seafood,Tray,United States,0.0,,386.0
385.0,Ve Wong,Hot Of Hots Artificial Black Peppered Beef,Bowl,Taiwan,1.25,,385.0
384.0,Nissin,Demae Iccho Tom Yam Goong Macaroni,Pack,Japan,4.0,,384.0
383.0,Lucky Me!,Chicken Na Chicken,Pack,Philippines,2.75,,383.0
382.0,Lucky Me!,Nrich Artificial Chicken With Ginger,Pack,Philippines,2.5,,382.0
381.0,Saigon Ve Wong,Kung Fu Artificial Beef Rice Noodle,Pack,Vietnam,4.25,,381.0
380.0,Rhee Bros Assi,Pho Vietnamese Noodle Soup,Tray,Korea South,3.75,,380.0
379.0,Nissin,Chow Mein Thai Peanut,Tray,United States,2.5,,379.0
378.0,Ve Wong,Hot Of Hots Artificial Satay Beef,Bowl,Taiwan,3.75,,378.0
377.0,Sau Tao,Ho Fan Abalone Chicken,Bowl,Hong Kong,4.0,,377.0
376.0,Sau Tao,Noodle King Lobster Thick,Bowl,Hong Kong,2.75,,376.0
375.0,Vifon,Pho Bo Beef Rice Noodle,Pack,Vietnam,0.5,,375.0
374.0,Vifon,Asian Style Instant Noodles Shrimp,Pack,Vietnam,3.75,,374.0
373.0,Nissin,Cup Noodles Chicken Vegetable,Cup,United States,2.75,,373.0
372.0,Noodle Time,Spicy Thai,Bowl,Canada,0.5,,372.0
371.0,Nissin,Chow Noodles Alfredo,Tray,United States,3.75,,371.0
370.0,Fuku,Superior Soup,Pack,Hong Kong,5.0,,370.0
369.0,Bon Go Jang,Tofu Udon Dosirak,Tray,Korea South,3.75,,369.0
368.0,Knorr,Chili Pork,Cup,Thailand,3.5,,368.0
367.0,Saigon Ve Wong,Kung Fu Artificial Chicken,Pack,Vietnam,3.25,,367.0
366.0,Payless,Pancit Shanghai,Pack,Philippines,2.75,,366.0
365.0,Nissin,Cup Noodles Prawn,Cup,Singapore,3.25,,365.0
364.0,Sao Tao,Noodle King Beef Hong Kong Style,Bowl,Hong Kong,2.5,,364.0
363.0,Nissin,Demae Iccho Tonkotsu Macaroni,Pack,Japan,3.5,,363.0
362.0,Vina Acecook,Daily Hot  Sour With Shrimp,Pack,Vietnam,4.5,,362.0
361.0,Tayho,Vermicelli With Pork,Bowl,United States,1.25,,361.0
360.0,Nissin,Cup Noodles Hearty Chicken,Cup,United States,2.5,,360.0
359.0,Nissin,Bowl Noodles Hot  Spicy Beef,Bowl,United States,3.75,,359.0
358.0,Doll,Spicy Artificial Pork,Pack,Hong Kong,3.75,,358.0
357.0,Payless,Xtra Big Kalamansi Pancit Canton,Pack,Philippines,4.0,,357.0
356.0,Maruchan,Ramen Noodle Soup Roast Beef,Pack,United States,2.75,,356.0
355.0,Nongshim,Noodle Lite 275 Udon Mushroom,Bowl,Korea South,2.5,,355.0
354.0,Maruchan,Instant Lunch Chicken 35 Less Sodium,Cup,United States,3.0,,354.0
353.0,Nissin,Top Ramen Chili,Pack,United States,3.25,,353.0
352.0,Maruchan,Ramen Noodle Soup Chili,Pack,United States,2.75,,352.0
351.0,Nissin,Top Ramen Picante Beef,Pack,United States,3.0,,351.0
350.0,Nissin,Souper Meal Tomato Garlic Shrimp,Bowl,United States,3.5,,350.0
349.0,Ottogi,Ramen Bokki,Bowl,Korea South,3.25,,349.0
348.0,Paldo,Bowl Noodle Kimchi,Bowl,Korea South,3.5,,348.0
347.0,Sunny Maid,Mi Chay Vegetarian,Pack,Taiwan,1.75,,347.0
346.0,Paldo,Bowl Noodle Spicy Artificial Chicken,Bowl,Korea South,3.125,,346.0
345.0,Myojo,Charumera Shoyu,Pack,Japan,3.5,,345.0
344.0,Paldo,Stirfried Kimchi,Pack,Korea South,3.75,,344.0
343.0,Super Bihun,Goreng Rice Noodles,Pack,Indonesia,4.5,,343.0
342.0,Nongshim,Shin Big Bowl,Bowl,Korea South,3.5,,342.0
341.0,Vina Acecook,Daily Vegetarian,Pack,Vietnam,3.75,,341.0
340.0,Shirakiku,Japanese Style Tokusen Shoyu,Pack,Japan,4.0,,340.0
339.0,Payless,Xtra Big Chilimansi Pancit Canton,Pack,Philippines,4.5,,339.0
338.0,Nissin,Big Cup Noodles Chicken,Cup,United States,2.25,,338.0
337.0,Maruchan,Ramen Noodle Soup Creamy Chicken,Pack,United States,5.0,,337.0
336.0,Six Fortune,Instant Noodles With Soup,Pack,Korea South,3.5,,336.0
335.0,Goku Uma,Hot  Spicy Beef,Bowl,Japan,3.5,,335.0
334.0,Nissin,Big Cup Noodles Beef,Cup,United States,2.125,,334.0
333.0,Nissin,Big Cup Noodles Shrimp,Cup,United States,2.25,,333.0
332.0,Nongshim,Champong Oriental Noodles,Cup,Korea South,3.75,,332.0
4.0,Wai Wai,Oriental Style Instant Noodles,Pack,Thailand,1.0,,4.0
3.0,Wai Wai,Tom Yum Shrimp,Pack,Thailand,2.0,,3.0
2.0,Wai Wai,Tom Yum Chili Flavor,Pack,Thailand,2.0,,2.0
1.0,Westbrae,Miso Ramen,Pack,United States,0.5,,1.0
